;time;value
4687;2023-08-15T08:05:02.695641Z;5.8
4688;2023-08-15T08:07:01.392421Z;5.9
4689;2023-08-15T08:09:01.406799Z;6.0
4690;2023-08-15T08:12:02.578969Z;6.1
4691;2023-08-15T08:14:21.479902Z;6.2
4692;2023-08-15T08:16:41.410893Z;6.3
4693;2023-08-15T08:19:01.397205Z;6.4
4694;2023-08-15T08:21:01.500971Z;6.5
4695;2023-08-15T08:23:21.481344Z;6.6
4696;2023-08-15T08:25:21.492879Z;6.7
4697;2023-08-15T08:27:01.506757Z;6.8
4698;2023-08-15T08:28:41.593917Z;6.9
4699;2023-08-15T08:30:41.481341Z;7.0
4700;2023-08-15T08:32:21.498463Z;7.1
4701;2023-08-15T08:34:21.496310Z;7.2
4702;2023-08-15T08:36:01.483868Z;7.3
4703;2023-08-15T08:38:21.501445Z;7.4
4704;2023-08-15T08:40:01.584059Z;7.5
4705;2023-08-15T08:42:01.584759Z;7.6
4706;2023-08-15T08:44:03.087960Z;7.7
4707;2023-08-15T08:45:41.492945Z;7.8
4708;2023-08-15T08:47:21.406553Z;7.9
4709;2023-08-15T08:49:21.491604Z;8.0
4710;2023-08-15T08:51:21.600357Z;8.1
4711;2023-08-15T08:53:21.591385Z;8.2
4712;2023-08-15T08:56:01.591678Z;8.3
4713;2023-08-15T08:58:01.700099Z;8.4
4714;2023-08-15T08:59:41.598854Z;8.5
4715;2023-08-15T09:01:41.590709Z;8.6
4716;2023-08-15T09:04:01.695363Z;8.7
4717;2023-08-15T09:05:41.689433Z;8.8
4718;2023-08-15T09:07:41.606737Z;8.9
4719;2023-08-15T09:09:21.609271Z;9.0
4720;2023-08-15T09:11:01.697275Z;9.1
4721;2023-08-15T09:13:01.708263Z;9.2
4722;2023-08-15T09:15:01.596948Z;9.3
4723;2023-08-15T09:17:21.590476Z;9.4
4724;2023-08-15T09:19:21.595838Z;9.5
4725;2023-08-15T09:21:21.697516Z;9.6
4726;2023-08-15T09:23:01.714832Z;9.7
4727;2023-08-15T09:25:01.691978Z;9.8
4728;2023-08-15T09:26:41.693309Z;9.9
4729;2023-08-15T09:28:41.692131Z;10.0
4730;2023-08-15T09:30:21.708111Z;10.1
4731;2023-08-15T09:32:41.696730Z;10.2
4732;2023-08-15T09:35:21.700885Z;10.3
4733;2023-08-15T09:38:01.700285Z;10.4
4734;2023-08-15T09:40:01.694556Z;10.5
4735;2023-08-15T09:42:03.170548Z;10.6
4736;2023-08-15T09:43:41.695946Z;10.7
4737;2023-08-15T09:45:41.721873Z;10.8
4738;2023-08-15T09:47:21.707004Z;10.9
4739;2023-08-15T09:49:01.719115Z;11.0
4740;2023-08-15T09:51:21.698679Z;11.1
4741;2023-08-15T09:52:41.711194Z;11.2
4742;2023-08-15T09:55:01.813312Z;11.3
4743;2023-08-15T09:57:21.800685Z;11.4
4744;2023-08-15T09:58:45.215691Z;11.5
4745;2023-08-15T10:00:01.812793Z;11.6
4746;2023-08-15T10:01:21.899236Z;11.7
4747;2023-08-15T10:03:01.805839Z;11.8
4748;2023-08-15T10:04:23.110890Z;11.9
4749;2023-08-15T10:05:41.801308Z;12.0
4750;2023-08-15T10:07:01.799981Z;12.1
4751;2023-08-15T10:08:21.813322Z;12.2
4752;2023-08-15T10:10:01.801005Z;12.3
4753;2023-08-15T10:11:21.802481Z;12.4
4754;2023-08-15T10:13:01.811203Z;12.5
4755;2023-08-15T10:15:21.830866Z;12.6
4756;2023-08-15T10:17:21.802254Z;12.7
4757;2023-08-15T10:18:41.803988Z;12.8
4758;2023-08-15T10:20:41.819164Z;12.9
4759;2023-08-15T10:22:01.905449Z;13.0
4760;2023-08-15T10:23:21.812859Z;13.1
4761;2023-08-15T10:24:41.806026Z;13.2
4762;2023-08-15T10:26:01.815229Z;13.3
4763;2023-08-15T10:27:21.805899Z;13.4
4764;2023-08-15T10:28:41.812558Z;13.5
4765;2023-08-15T10:30:01.906439Z;13.6
4766;2023-08-15T10:31:21.906145Z;13.7
4767;2023-08-15T10:32:41.907028Z;13.8
4768;2023-08-15T10:34:01.905555Z;13.9
4769;2023-08-15T10:36:01.927622Z;14.0
4770;2023-08-15T10:37:22.110965Z;14.1
4771;2023-08-15T10:39:21.929485Z;14.2
4772;2023-08-15T10:42:41.924757Z;14.3
4773;2023-08-15T10:48:01.919020Z;14.4
4774;2023-08-15T10:52:21.909553Z;14.5
4775;2023-08-15T10:56:01.914621Z;14.6
4776;2023-08-15T10:58:22.735343Z;14.7
4777;2023-08-15T11:01:41.915971Z;14.8
4778;2023-08-15T11:05:02.113715Z;14.9
4779;2023-08-15T11:07:42.014746Z;15.0
4780;2023-08-15T11:09:42.013296Z;15.1
4781;2023-08-15T11:11:02.014635Z;15.2
4782;2023-08-15T11:12:22.015623Z;15.3
4783;2023-08-15T11:14:02.028334Z;15.4
4784;2023-08-15T11:15:22.133398Z;15.5
4785;2023-08-15T11:17:02.114828Z;15.6
4786;2023-08-15T11:20:02.033184Z;15.7
4787;2023-08-15T11:23:42.016788Z;15.8
4788;2023-08-15T11:26:22.015938Z;15.9
4789;2023-08-15T11:28:22.016615Z;16.0
4790;2023-08-15T11:29:42.035032Z;16.1
4791;2023-08-15T11:31:02.017856Z;16.2
4792;2023-08-15T11:32:22.019323Z;16.3
4793;2023-08-15T11:33:42.035365Z;16.4
4794;2023-08-15T11:35:42.018671Z;16.5
4795;2023-08-15T11:38:42.019204Z;16.6
4796;2023-08-15T11:40:42.138251Z;16.7
4797;2023-08-15T11:42:22.127854Z;16.8
4798;2023-08-15T11:43:42.120143Z;16.9
4799;2023-08-15T11:46:02.134655Z;17.0
4800;2023-08-15T11:47:42.122382Z;17.1
4801;2023-08-15T11:49:02.132533Z;17.2
4802;2023-08-15T11:50:22.123005Z;17.3
4803;2023-08-15T11:52:02.122072Z;17.4
4804;2023-08-15T11:53:42.121544Z;17.5
4805;2023-08-15T11:58:42.122858Z;17.6
4806;2023-08-15T12:03:02.224239Z;17.7
4807;2023-08-15T12:09:02.133580Z;17.8
4808;2023-08-15T12:15:42.228987Z;17.9
4809;2023-08-15T12:21:22.239215Z;18.0
4810;2023-08-15T12:23:42.242917Z;18.1
4811;2023-08-15T12:26:22.254716Z;18.2
4812;2023-08-15T12:27:42.228961Z;18.3
4813;2023-08-15T12:29:02.230044Z;18.4
4814;2023-08-15T12:30:22.230241Z;18.5
4815;2023-08-15T12:31:42.237206Z;18.6
4816;2023-08-15T12:33:42.250038Z;18.7
4817;2023-08-15T12:37:42.249232Z;18.8
4818;2023-08-15T12:39:22.251686Z;18.9
4819;2023-08-15T12:40:42.236622Z;19.0
4820;2023-08-15T12:42:02.250801Z;19.1
4821;2023-08-15T12:44:02.245670Z;19.2
4822;2023-08-15T12:46:22.238146Z;19.3
4823;2023-08-15T12:50:02.332688Z;19.4
4824;2023-08-15T12:54:22.346817Z;19.5
4825;2023-08-15T12:56:22.333822Z;19.6
4826;2023-08-15T12:59:22.353185Z;19.7
4827;2023-08-15T13:01:02.358396Z;19.8
4828;2023-08-15T13:02:22.337051Z;19.9
4829;2023-08-15T13:05:02.347421Z;20.0
4830;2023-08-15T13:06:22.254189Z;20.1
4831;2023-08-15T13:07:42.337991Z;20.2
4832;2023-08-15T13:09:42.348138Z;20.3
4833;2023-08-15T13:11:22.344528Z;20.4
4834;2023-08-15T13:13:22.481969Z;20.5
4835;2023-08-15T13:14:42.474599Z;20.6
4836;2023-08-15T13:18:42.472318Z;20.7
4837;2023-08-15T13:20:02.354660Z;20.8
4838;2023-08-15T13:21:22.475189Z;20.9
4839;2023-08-15T13:22:42.445073Z;21.0
4840;2023-08-15T13:24:02.470114Z;21.1
4841;2023-08-15T13:25:22.468612Z;21.2
4842;2023-08-15T13:26:42.474325Z;21.3
4843;2023-08-15T13:28:22.459783Z;21.4
4844;2023-08-15T13:32:22.475889Z;21.5
4845;2023-08-15T13:33:42.466952Z;21.6
4846;2023-08-15T13:35:02.469904Z;21.7
4847;2023-08-15T13:36:22.458203Z;21.8
4848;2023-08-15T13:37:43.841890Z;21.9
4849;2023-08-15T13:39:02.459060Z;22.0
4850;2023-08-15T13:40:22.463747Z;22.1
4851;2023-08-15T13:41:42.458446Z;22.2
4852;2023-08-15T13:43:22.481334Z;22.3
4853;2023-08-15T13:44:42.465321Z;22.4
4854;2023-08-15T13:46:02.483860Z;22.5
4855;2023-08-15T13:47:42.460331Z;22.6
4856;2023-08-15T13:49:02.477064Z;22.7
4857;2023-08-15T13:51:42.466208Z;22.8
4858;2023-08-15T13:54:22.474509Z;22.9
4859;2023-08-15T13:57:02.476477Z;23.0
4860;2023-08-15T13:58:22.485524Z;23.1
4861;2023-08-15T14:01:22.555583Z;23.2
4862;2023-08-15T14:03:42.559691Z;23.3
4863;2023-08-15T14:05:22.647853Z;23.4
4864;2023-08-15T14:06:42.566459Z;23.5
4865;2023-08-15T14:08:22.552553Z;23.6
4866;2023-08-15T14:09:42.661515Z;23.7
4867;2023-08-15T14:11:02.549546Z;23.8
4868;2023-08-15T14:12:22.563557Z;23.9
4869;2023-08-15T14:14:02.551497Z;24.0
4870;2023-08-15T14:15:22.550702Z;24.1
4871;2023-08-15T14:18:22.550324Z;24.2
4872;2023-08-15T14:21:02.571850Z;24.3
4873;2023-08-15T14:24:42.551258Z;24.4
4874;2023-08-15T14:27:02.652299Z;24.5
4875;2023-08-15T14:28:22.562534Z;24.6
4876;2023-08-15T14:31:02.574098Z;24.7
4877;2023-08-15T14:36:42.956019Z;24.8
4878;2023-08-15T14:40:22.665990Z;24.9
4879;2023-08-15T14:43:22.659136Z;25.0
4880;2023-08-15T14:45:22.654586Z;25.1
4881;2023-08-15T14:46:45.167389Z;25.2
4882;2023-08-15T14:49:02.678592Z;25.3
4883;2023-08-15T14:50:22.768993Z;25.4
4884;2023-08-15T14:51:42.758398Z;25.5
4885;2023-08-15T14:53:22.680007Z;25.6
4886;2023-08-15T14:55:02.661078Z;25.7
4887;2023-08-15T14:56:42.671790Z;25.8
4888;2023-08-15T14:58:02.683565Z;25.9
4889;2023-08-15T14:59:42.772645Z;26.0
4890;2023-08-15T15:02:02.661029Z;26.1
4891;2023-08-15T15:09:42.774460Z;26.2
4892;2023-08-15T15:13:22.785801Z;26.3
4893;2023-08-15T15:17:22.762484Z;26.4
4894;2023-08-15T15:19:02.784930Z;26.5
4895;2023-08-15T15:20:23.869465Z;26.6
4896;2023-08-15T15:22:02.762900Z;26.7
4897;2023-08-15T15:24:02.781873Z;26.8
4898;2023-08-15T15:25:42.786418Z;26.9
4899;2023-08-15T15:27:22.763031Z;27.0
4900;2023-08-15T15:29:02.786560Z;27.1
4901;2023-08-15T15:30:42.776240Z;27.2
4902;2023-08-15T15:32:22.782099Z;27.3
4903;2023-08-15T15:34:22.764732Z;27.4
4904;2023-08-15T15:36:02.770709Z;27.5
4905;2023-08-15T15:38:42.867275Z;27.6
4906;2023-08-15T15:41:22.876914Z;27.7
4907;2023-08-15T15:43:22.890705Z;27.8
4908;2023-08-15T15:45:22.871115Z;27.9
4909;2023-08-15T15:47:02.873511Z;28.0
4910;2023-08-15T15:48:42.880146Z;28.1
4911;2023-08-15T15:50:42.887875Z;28.2
4912;2023-08-15T15:52:42.900056Z;28.3
4913;2023-08-15T15:54:22.868916Z;28.4
4914;2023-08-15T15:56:02.868839Z;28.5
4915;2023-08-15T15:58:02.894329Z;28.6
4916;2023-08-15T15:59:42.871104Z;28.7
4917;2023-08-15T16:01:42.874391Z;28.8
4918;2023-08-15T16:03:22.875549Z;28.9
4919;2023-08-15T16:05:22.983920Z;29.0
4920;2023-08-15T16:07:42.873396Z;29.1
4921;2023-08-15T16:10:02.874093Z;29.2
4922;2023-08-15T16:11:42.897939Z;29.3
4923;2023-08-15T16:13:42.971953Z;29.4
4924;2023-08-15T16:15:22.890509Z;29.5
4925;2023-08-15T16:17:22.973758Z;29.6
4926;2023-08-15T16:19:02.975468Z;29.7
4927;2023-08-15T16:21:02.995327Z;29.8
4928;2023-08-15T16:23:02.992329Z;29.9
4929;2023-08-15T16:24:42.986075Z;30.0
4930;2023-08-15T16:27:22.976094Z;30.1
4931;2023-08-15T16:29:42.998960Z;30.2
4932;2023-08-15T16:31:42.983241Z;30.3
4933;2023-08-15T16:33:43.004621Z;30.4
4934;2023-08-15T16:36:03.001030Z;30.5
4935;2023-08-15T16:41:02.983287Z;30.6
4936;2023-08-15T16:46:43.079506Z;30.7
4937;2023-08-15T16:49:03.084474Z;30.8
4938;2023-08-15T16:51:02.992486Z;30.9
4939;2023-08-15T16:53:23.089710Z;31.0
4940;2023-08-15T16:56:03.082383Z;31.1
4941;2023-08-15T16:59:43.082663Z;31.2
4942;2023-08-15T17:03:03.084644Z;31.3
4943;2023-08-15T17:05:43.084160Z;31.4
4944;2023-08-15T17:08:03.095173Z;31.5
4945;2023-08-15T17:10:43.097144Z;31.6
4946;2023-08-15T17:13:03.084946Z;31.7
4947;2023-08-15T17:16:03.085106Z;31.8
4948;2023-08-15T17:18:43.085893Z;31.9
4949;2023-08-15T17:21:43.088279Z;32.0
4950;2023-08-15T17:24:23.202504Z;32.1
4951;2023-08-15T17:27:23.189285Z;32.2
4952;2023-08-15T17:30:43.189003Z;32.3
4953;2023-08-15T17:33:43.211124Z;32.4
4954;2023-08-15T17:37:03.189085Z;32.5
4955;2023-08-15T17:40:23.196324Z;32.6
4956;2023-08-15T17:44:03.191975Z;32.7
4957;2023-08-15T17:47:43.207058Z;32.8
4958;2023-08-15T17:51:23.197005Z;32.9
4959;2023-08-15T17:55:43.194679Z;33.0
4960;2023-08-15T18:00:43.300239Z;33.1
4961;2023-08-15T18:05:43.297507Z;33.2
4962;2023-08-15T18:11:23.309302Z;33.3
4963;2023-08-15T18:17:43.298193Z;33.4
4964;2023-08-15T18:25:03.401266Z;33.5
4965;2023-08-15T19:36:43.613912Z;33.6
4966;2023-08-15T22:49:24.162602Z;0.0
4967;2023-08-16T05:25:25.403387Z;0.1
4968;2023-08-16T05:38:05.498719Z;0.2
4969;2023-08-16T05:48:05.501104Z;0.3
4970;2023-08-16T05:57:05.500136Z;0.4
4971;2023-08-16T06:06:47.859976Z;0.5
4972;2023-08-16T06:15:25.603375Z;0.6
4973;2023-08-16T06:25:25.709454Z;0.7
4974;2023-08-16T06:34:25.728665Z;0.8
4975;2023-08-16T06:40:25.763567Z;0.9
4976;2023-08-16T06:43:06.613436Z;1.0
4977;2023-08-16T06:45:05.738933Z;1.1
4978;2023-08-16T06:47:05.719157Z;1.2
4979;2023-08-16T06:49:25.744732Z;1.3
4980;2023-08-16T06:52:06.608526Z;1.4
4981;2023-08-16T06:54:45.734917Z;1.5
4982;2023-08-16T06:57:05.730161Z;1.6
4983;2023-08-16T06:59:25.809561Z;1.7
4984;2023-08-16T07:01:25.832985Z;1.8
4985;2023-08-16T07:03:25.715013Z;1.9
4986;2023-08-16T07:05:25.744779Z;2.0
4987;2023-08-16T07:07:45.746878Z;2.1
4988;2023-08-16T07:09:25.832174Z;2.2
4989;2023-08-16T07:11:25.736858Z;2.3
4990;2023-08-16T07:13:25.812840Z;2.4
4991;2023-08-16T07:15:45.811774Z;2.5
4992;2023-08-16T07:18:05.834035Z;2.6
4993;2023-08-16T07:20:25.816219Z;2.7
4994;2023-08-16T07:22:45.813393Z;2.8
4995;2023-08-16T07:25:05.814670Z;2.9
4996;2023-08-16T07:27:06.026560Z;3.0
4997;2023-08-16T07:30:25.824406Z;3.1
4998;2023-08-16T07:35:05.815972Z;3.2
4999;2023-08-16T07:41:05.929886Z;3.3
5000;2023-08-16T07:47:05.927840Z;3.4
5001;2023-08-16T07:51:45.923313Z;3.5
5002;2023-08-16T07:55:45.920597Z;3.6
5003;2023-08-16T08:00:26.020304Z;3.7
5004;2023-08-16T08:04:26.521656Z;3.8
5005;2023-08-16T08:08:46.022256Z;3.9
5006;2023-08-16T08:13:06.039269Z;4.0
5007;2023-08-16T08:17:06.029013Z;4.1
5008;2023-08-16T08:21:06.144804Z;4.2
5009;2023-08-16T08:26:06.030361Z;4.3
5010;2023-08-16T08:31:06.027565Z;4.4
5011;2023-08-16T08:36:26.027450Z;4.5
5012;2023-08-16T08:42:26.030002Z;4.6
5013;2023-08-16T08:49:06.138998Z;4.7
5014;2023-08-16T08:56:26.131029Z;4.8
5015;2023-08-16T09:02:26.146944Z;4.9
5016;2023-08-16T09:07:26.141380Z;5.0
5017;2023-08-16T09:13:06.234725Z;5.1
5018;2023-08-16T09:18:26.239152Z;5.2
5019;2023-08-16T09:23:26.244669Z;5.3
5020;2023-08-16T09:27:46.256508Z;5.4
5021;2023-08-16T09:32:06.250747Z;5.5
5022;2023-08-16T09:36:06.241165Z;5.6
5023;2023-08-16T09:40:06.357148Z;5.7
5024;2023-08-16T09:44:06.350573Z;5.8
5025;2023-08-16T09:47:46.350589Z;5.9
5026;2023-08-16T09:51:26.347525Z;6.0
5027;2023-08-16T09:55:26.365067Z;6.1
5028;2023-08-16T09:59:07.846101Z;6.2
5029;2023-08-16T10:03:06.449296Z;6.3
5030;2023-08-16T10:06:46.348919Z;6.4
5031;2023-08-16T10:10:26.359748Z;6.5
5032;2023-08-16T10:14:27.843074Z;6.6
5033;2023-08-16T10:18:26.470205Z;6.7
5034;2023-08-16T10:22:06.546628Z;6.8
5035;2023-08-16T10:25:46.347626Z;6.9
5036;2023-08-16T10:28:46.447998Z;7.0
5037;2023-08-16T10:32:06.548562Z;7.1
5038;2023-08-16T10:35:06.454067Z;7.2
5039;2023-08-16T10:38:07.049518Z;7.3
5040;2023-08-16T10:41:06.456571Z;7.4
5041;2023-08-16T10:44:06.460486Z;7.5
5042;2023-08-16T10:47:06.449456Z;7.6
5043;2023-08-16T10:50:06.553482Z;7.7
5044;2023-08-16T10:52:46.804973Z;7.8
5045;2023-08-16T10:54:46.454764Z;7.9
5046;2023-08-16T10:56:26.469005Z;8.0
5047;2023-08-16T10:58:06.571887Z;8.1
5048;2023-08-16T11:00:06.554835Z;8.2
5049;2023-08-16T11:02:26.568702Z;8.3
5050;2023-08-16T11:04:19.790053Z;8.4
5051;2023-08-16T11:05:46.570361Z;8.5
5052;2023-08-16T11:07:06.563385Z;8.6
5053;2023-08-16T11:08:46.563349Z;8.7
5054;2023-08-16T11:10:06.576020Z;8.8
5055;2023-08-16T11:11:46.655760Z;8.9
5056;2023-08-16T11:13:26.565825Z;9.0
5057;2023-08-16T11:15:26.578354Z;9.1
5058;2023-08-16T11:17:26.568148Z;9.2
5059;2023-08-16T11:19:46.556817Z;9.3
5060;2023-08-16T11:21:46.567451Z;9.4
5061;2023-08-16T11:24:06.581700Z;9.5
5062;2023-08-16T11:26:26.581221Z;9.6
5063;2023-08-16T11:28:26.573307Z;9.7
5064;2023-08-16T11:30:26.689490Z;9.8
5065;2023-08-16T11:31:46.559000Z;9.9
5066;2023-08-16T11:33:46.659053Z;10.0
5067;2023-08-16T11:35:46.560246Z;10.1
5068;2023-08-16T11:37:06.861095Z;10.2
5069;2023-08-16T11:39:06.671423Z;10.3
5070;2023-08-16T11:41:06.669412Z;10.4
5071;2023-08-16T11:42:46.664091Z;10.5
5072;2023-08-16T11:44:06.660444Z;10.6
5073;2023-08-16T11:45:46.770030Z;10.7
5074;2023-08-16T11:47:06.678789Z;10.8
5075;2023-08-16T11:49:06.660789Z;10.9
5076;2023-08-16T11:51:26.672431Z;11.0
5077;2023-08-16T11:52:47.933985Z;11.1
5078;2023-08-16T11:54:26.868372Z;11.2
5079;2023-08-16T11:56:06.676847Z;11.3
5080;2023-08-16T11:57:46.791640Z;11.4
5081;2023-08-16T11:59:26.663075Z;11.5
5082;2023-08-16T12:01:26.665121Z;11.6
5083;2023-08-16T12:04:06.803349Z;11.7
5084;2023-08-16T12:07:06.785565Z;11.8
5085;2023-08-16T12:10:07.073517Z;11.9
5086;2023-08-16T12:13:06.787418Z;12.0
5087;2023-08-16T12:16:06.777145Z;12.1
5088;2023-08-16T12:19:06.793025Z;12.2
5089;2023-08-16T12:22:26.798667Z;12.3
5090;2023-08-16T12:25:26.805679Z;12.4
5091;2023-08-16T12:28:26.869074Z;12.5
5092;2023-08-16T12:31:06.780866Z;12.6
5093;2023-08-16T12:33:46.870035Z;12.7
5094;2023-08-16T12:36:26.779822Z;12.8
5095;2023-08-16T12:38:26.803052Z;12.9
5096;2023-08-16T12:40:26.985313Z;13.0
5097;2023-08-16T12:42:26.882281Z;13.1
5098;2023-08-16T12:44:46.823917Z;13.2
5099;2023-08-16T12:47:06.891141Z;13.3
5100;2023-08-16T12:49:29.087956Z;13.4
5101;2023-08-16T12:51:28.894450Z;13.5
5102;2023-08-16T12:53:06.873786Z;13.6
5103;2023-08-16T12:54:26.876122Z;13.7
5104;2023-08-16T12:56:06.878124Z;13.8
5105;2023-08-16T12:58:06.888672Z;13.9
5106;2023-08-16T12:59:46.875695Z;14.0
5107;2023-08-16T13:01:46.985284Z;14.1
5108;2023-08-16T13:03:46.876220Z;14.2
5109;2023-08-16T13:06:06.975978Z;14.3
5110;2023-08-16T13:08:26.894880Z;14.4
5111;2023-08-16T13:10:46.888017Z;14.5
5112;2023-08-16T13:13:06.877804Z;14.6
5113;2023-08-16T13:15:06.890551Z;14.7
5114;2023-08-16T13:17:26.878331Z;14.8
5115;2023-08-16T13:19:26.992643Z;14.9
5116;2023-08-16T13:21:06.980264Z;15.0
5117;2023-08-16T13:23:06.979057Z;15.1
5118;2023-08-16T13:25:06.991857Z;15.2
5119;2023-08-16T13:27:26.999435Z;15.3
5120;2023-08-16T13:29:46.985029Z;15.4
5121;2023-08-16T13:31:47.003986Z;15.5
5122;2023-08-16T13:34:07.007278Z;15.6
5123;2023-08-16T13:36:28.810868Z;15.7
5124;2023-08-16T13:38:47.032678Z;15.8
5125;2023-08-16T13:40:26.986455Z;15.9
5126;2023-08-16T13:41:46.983260Z;16.0
5127;2023-08-16T13:44:07.002201Z;16.1
5128;2023-08-16T13:46:46.984415Z;16.2
5129;2023-08-16T13:49:46.989846Z;16.3
5130;2023-08-16T13:53:27.108290Z;16.4
5131;2023-08-16T13:57:07.088189Z;16.5
5132;2023-08-16T14:00:27.087461Z;16.6
5133;2023-08-16T14:04:07.113413Z;16.7
5134;2023-08-16T14:07:47.100919Z;16.8
5135;2023-08-16T14:11:27.499355Z;16.9
5136;2023-08-16T14:14:47.092085Z;17.0
5137;2023-08-16T14:17:47.088509Z;17.1
5138;2023-08-16T14:20:27.103310Z;17.2
5139;2023-08-16T14:23:27.192631Z;17.3
5140;2023-08-16T14:26:27.191376Z;17.4
5141;2023-08-16T14:29:07.212599Z;17.5
5142;2023-08-16T14:31:47.194315Z;17.6
5143;2023-08-16T14:34:27.192793Z;17.7
5144;2023-08-16T14:37:07.200089Z;17.8
5145;2023-08-16T14:39:47.193255Z;17.9
5146;2023-08-16T14:42:07.312710Z;18.0
5147;2023-08-16T14:44:47.195347Z;18.1
5148;2023-08-16T14:47:47.209190Z;18.2
5149;2023-08-16T14:50:47.215323Z;18.3
5150;2023-08-16T14:53:27.214594Z;18.4
5151;2023-08-16T14:56:07.197016Z;18.5
5152;2023-08-16T14:58:27.299333Z;18.6
5153;2023-08-16T15:01:27.214404Z;18.7
5154;2023-08-16T15:04:07.300446Z;18.8
5155;2023-08-16T15:06:47.301296Z;18.9
5156;2023-08-16T15:09:07.305329Z;19.0
5157;2023-08-16T15:11:47.403286Z;19.1
5158;2023-08-16T15:14:47.301059Z;19.2
5159;2023-08-16T15:18:07.301676Z;19.3
5160;2023-08-16T15:21:07.322422Z;19.4
5161;2023-08-16T15:24:07.326670Z;19.5
5162;2023-08-16T15:27:27.315215Z;19.6
5163;2023-08-16T15:30:47.303441Z;19.7
5164;2023-08-16T15:34:07.412894Z;19.8
5165;2023-08-16T15:37:07.322534Z;19.9
5166;2023-08-16T15:40:27.406072Z;20.0
5167;2023-08-16T15:43:47.405912Z;20.1
5168;2023-08-16T15:47:27.424865Z;20.2
5169;2023-08-16T15:51:07.412452Z;20.3
5170;2023-08-16T15:55:07.432552Z;20.4
5171;2023-08-16T15:58:47.414439Z;20.5
5172;2023-08-16T16:03:07.430963Z;20.6
5173;2023-08-16T16:07:47.412459Z;20.7
5174;2023-08-16T16:12:47.510699Z;20.8
5175;2023-08-16T16:18:08.414765Z;20.9
5176;2023-08-16T16:24:07.514123Z;21.0
5177;2023-08-16T16:32:07.514391Z;21.1
5178;2023-08-16T16:42:07.517207Z;21.2
5179;2023-08-16T16:53:47.645715Z;21.3
5180;2023-08-16T17:06:47.621329Z;21.4
5181;2023-08-16T17:21:47.633175Z;21.5
5182;2023-08-16T17:49:07.748200Z;21.6
5183;2023-08-16T19:01:47.953956Z;21.7
5184;2023-08-16T22:49:28.774378Z;0.0
5185;2023-08-17T05:40:50.129003Z;0.1
5186;2023-08-17T06:15:30.162108Z;0.2
5187;2023-08-17T06:33:50.343179Z;0.3
5188;2023-08-17T06:47:10.239849Z;0.4
5189;2023-08-17T06:53:10.248128Z;0.5
5190;2023-08-17T07:01:10.245846Z;0.6
5191;2023-08-17T07:09:50.241732Z;0.7
5192;2023-08-17T07:18:30.243265Z;0.8
5193;2023-08-17T07:26:50.341753Z;0.9
5194;2023-08-17T07:33:10.342445Z;1.0
5195;2023-08-17T07:38:10.347534Z;1.1
5196;2023-08-17T07:43:30.348580Z;1.2
5197;2023-08-17T07:48:50.366751Z;1.3
5198;2023-08-17T07:54:10.447153Z;1.4
5199;2023-08-17T07:59:30.466727Z;1.5
5200;2023-08-17T08:03:30.457525Z;1.6
5201;2023-08-17T08:07:50.574647Z;1.7
5202;2023-08-17T08:12:10.472643Z;1.8
5203;2023-08-17T08:16:30.451793Z;1.9
5204;2023-08-17T08:20:30.449044Z;2.0
5205;2023-08-17T08:23:50.450044Z;2.1
5206;2023-08-17T08:27:10.554809Z;2.2
5207;2023-08-17T08:30:30.574111Z;2.3
5208;2023-08-17T08:33:30.559497Z;2.4
5209;2023-08-17T08:36:30.553300Z;2.5
5210;2023-08-17T08:39:10.562404Z;2.6
5211;2023-08-17T08:42:30.654337Z;2.7
5212;2023-08-17T08:46:10.564226Z;2.8
5213;2023-08-17T08:49:30.593387Z;2.9
5214;2023-08-17T08:53:10.556145Z;3.0
5215;2023-08-17T08:58:10.667196Z;3.1
5216;2023-08-17T09:03:50.664387Z;3.2
5217;2023-08-17T09:08:10.660700Z;3.3
5218;2023-08-17T09:13:10.674529Z;3.4
5219;2023-08-17T09:18:10.669505Z;3.5
5220;2023-08-17T09:24:10.778023Z;3.6
5221;2023-08-17T09:31:50.684833Z;3.7
5222;2023-08-17T09:39:30.764117Z;3.8
5223;2023-08-17T09:46:50.764840Z;3.9
5224;2023-08-17T09:52:50.766981Z;4.0
5225;2023-08-17T09:57:50.786179Z;4.1
5226;2023-08-17T10:01:50.791187Z;4.2
5227;2023-08-17T10:07:10.886178Z;4.3
5228;2023-08-17T10:14:10.969900Z;4.4
5229;2023-08-17T10:19:30.890821Z;4.5
5230;2023-08-17T10:23:50.884388Z;4.6
5231;2023-08-17T10:28:30.887642Z;4.7
5232;2023-08-17T10:32:30.872145Z;4.8
5233;2023-08-17T10:36:30.875953Z;4.9
5234;2023-08-17T10:40:30.975514Z;5.0
5235;2023-08-17T10:44:10.975767Z;5.1
5236;2023-08-17T10:47:50.992147Z;5.2
5237;2023-08-17T10:51:10.999192Z;5.3
5238;2023-08-17T10:54:30.985843Z;5.4
5239;2023-08-17T10:57:50.980397Z;5.5
5240;2023-08-17T11:01:50.982721Z;5.6
5241;2023-08-17T11:05:51.087383Z;5.7
5242;2023-08-17T11:10:10.979418Z;5.8
5243;2023-08-17T11:15:51.199833Z;5.9
5244;2023-08-17T11:21:11.196116Z;6.0
5245;2023-08-17T11:25:51.182079Z;6.1
